float-n-math	libm.so.6	copysignf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	copysignf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	copysignf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cosf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	cosf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cosf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cosf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	coshf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	coshf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	coshf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	coshf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cpowf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	cpowf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cpowf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cpowf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cprojf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	cprojf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cprojf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	cprojf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	crealf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	crealf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	crealf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	crealf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csinf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	csinf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csinf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csinf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csinhf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	csinhf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csinhf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csinhf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csqrtf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	csqrtf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csqrtf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	csqrtf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	ctanf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	ctanf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	ctanf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	ctanf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	ctanhf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	ctanhf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	ctanhf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	ctanhf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	erfcf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	erfcf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	erfcf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	erfcf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	erff128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	erff32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	erff32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	erff64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	exp10f128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	exp10f32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	exp10f32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	exp10f64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	exp2f128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	exp2f32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	exp2f32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	exp2f64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	expf128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	expf32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	expf32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	expf64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	expm1f128	GLIBC_2.26	absent from runtime export surface
float-n-math	libm.so.6	expm1f32	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	expm1f32x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	expm1f64x	GLIBC_2.27	absent from runtime export surface
float-n-math	libm.so.6	f32addf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32addf32x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32addf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32addf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32divf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32divf32x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32divf64	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32divf64x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32mulf128	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32mulf32x	GLIBC_2.28	absent from runtime export surface
float-n-math	libm.so.6	f32mulf64	GLIBC_2.28	absent from runtime export surface
