libc.so.6	_IO_printf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_proc_close	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_proc_open	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_putc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_puts	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_remove_marker	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_seekmark	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_seekoff	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_seekpos	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_seekwmark	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_setb	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_setbuffer	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_setvbuf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sgetn	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sprintf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sputbackc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sputbackwc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sscanf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_str_init_readonly	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_str_init_static	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_str_overflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_str_pbackfail	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_str_seekoff	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_str_underflow	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sungetc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_sungetwc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_switch_to_get_mode	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_switch_to_main_wget_area	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_switch_to_wbackup_area	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_switch_to_wget_mode	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_un_link	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_ungetc	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_unsave_markers	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_unsave_wmarkers	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_vfprintf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_vfscanf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_vsprintf	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
libc.so.6	_IO_wdefault_doallocate	GLIBC_2.2.5	4	stub	-	-	absent from runtime export surface
