getlogin_r	int	int getlogin_r (char *, size_t)
getmntent	int	struct mntent *getmntent (FILE *)
getmntent_r	int	struct mntent *getmntent_r (FILE *, struct mntent *, char *, int)
getmode	unlisted	-
getnameinfo	int	int getnameinfo (const struct sockaddr *, socklen_t, char *, socklen_t, char *, socklen_t, int)
getopt	int	int getopt (int, char *const *, const char *)
getopt_long	int	int getopt_long (int, char *const *, const char *, const struct option *, int *)
getopt_long_only	int	int getopt_long_only (int, char *const *, const char *, const struct option *, int *)
getpagesize	int	int getpagesize (void)
getpass	int	char *getpass (const char *)
getpeereid	int	int getpeereid (int, uid_t *, gid_t *)
getpeername	int	int getpeername (int, struct sockaddr *, socklen_t *)
getpgid	int	pid_t getpgid (pid_t)
getpgrp	int	pid_t getpgrp (void)
getpid	int	pid_t getpid (void)
getppid	int	pid_t getppid (void)
getpriority	int	int getpriority (int, id_t)
getprogname	int	const char *getprogname (void)
getprotobyname	int	struct protoent *getprotobyname (const char *)
getprotobynumber	int	struct protoent *getprotobynumber (int)
getprotoent	int	struct protoent *getprotoent (void)
getpt	int	int getpt (void)
getpwent	int	struct passwd *getpwent (void)
getpwnam	int	struct passwd *getpwnam (const char *)
getpwnam_r	int	int getpwnam_r (const char *, struct passwd *, char *, size_t, struct passwd **)
getpwuid	int	struct passwd *getpwuid (uid_t)
getpwuid_r	int	int getpwuid_r (uid_t, struct passwd *, char *, size_t, struct passwd **)
getrandom	int	ssize_t getrandom (void *, size_t, unsigned int)
getrlimit	int	int getrlimit (int, struct rlimit *)
getrusage	int	int getrusage (int, struct rusage *)
gets	int	char *gets (char *)
getservbyname	int	struct servent *getservbyname (const char *, const char *)
getservbyport	int	struct servent *getservbyport (int, const char *)
getservent	int	struct servent *getservent (void)
getsid	int	pid_t getsid (pid_t)
getsockname	int	int getsockname (int, struct sockaddr *, socklen_t *)
getsockopt	int	int getsockopt (int, int, int, void *, socklen_t *)
getsubopt	int	int getsubopt (char **, char *const *, char **)
gettimeofday	int	int gettimeofday (struct timeval *, void *)
getuid	int	uid_t getuid (void)
getusershell	int	char *getusershell (void)
getutent	int	struct utmp *getutent (void)
getutid	int	struct utmp *getutid (const struct utmp *)
getutline	int	struct utmp *getutline (const struct utmp *)
getutxent	int	struct utmpx *getutxent (void)
getutxid	int	struct utmpx *getutxid (const struct utmpx *)
getutxline	int	struct utmpx *getutxline (const struct utmpx *)
getw	int	int getw (FILE *)
getwc	int	wint_t getwc (__FILE *)
getwc_unlocked	int	wint_t getwc_unlocked (__FILE *)
getwchar	int	wint_t getwchar (void)
getwchar_unlocked	int	wint_t getwchar_unlocked (void)
getwd	int	char *getwd (char *)
getxattr	int	ssize_t getxattr (const char *, const char *, void *, size_t)
glob	int	int glob (const char *, int, int (*) (const char *, int), glob_t *)
glob_pattern_p	int	int glob_pattern_p (const char *, int)
globfree	int	void globfree (glob_t *)
gmtime	int	struct tm *gmtime (const time_t *)
gmtime_r	int	struct tm *gmtime_r (const time_t *, struct tm *)
grantpt	int	int grantpt (int)
hcreate	int	int hcreate (size_t)
hcreate_r	int	int hcreate_r (size_t, struct hsearch_data *)
hdestroy	int	void hdestroy (void)
hdestroy_r	int	void hdestroy_r (struct hsearch_data *)
herror	int	void herror (const char *)
hsearch	int	ENTRY *hsearch (ENTRY, ACTION)
hsearch_r	int	int hsearch_r (ENTRY, ACTION, ENTRY **, struct hsearch_data *)
hstrerror	int	const char *hstrerror (int)
htonl	int	uint32_t htonl (uint32_t)
htons	int	uint16_t htons (uint16_t)
hypot	fp	double hypot (double, double)
hypotf	fp	float hypotf (float, float)
hypotl	fp	long double hypotl (long double, long double)
if_freenameindex	int	void if_freenameindex (struct if_nameindex *)
if_indextoname	int	char *if_indextoname (unsigned int, char *)
if_nameindex	int	struct if_nameindex *if_nameindex (void)
if_nametoindex	int	unsigned int if_nametoindex (const char *)
ilogb	fp	int ilogb (double)
ilogbf	fp	int ilogbf (float)
ilogbl	fp	int ilogbl (long double)
imaxabs	int	intmax_t imaxabs (intmax_t)
imaxdiv	aggr	imaxdiv_t imaxdiv (intmax_t, intmax_t)
index	int	char *index (const char *, int)
inet_addr	int	in_addr_t inet_addr (const char *)
inet_aton	int	int inet_aton (const char *, struct in_addr *)
inet_makeaddr	aggr	struct in_addr inet_makeaddr (long unsigned int, long unsigned int)
inet_netof	aggr	in_addr_t inet_netof (struct in_addr)
inet_network	int	in_addr_t inet_network (const char *)
inet_ntoa	aggr	char *inet_ntoa (struct in_addr)
inet_ntop	int	const char *inet_ntop (int, const void *, char *, socklen_t)
inet_pton	int	int inet_pton (int, const char *, void *)
infinity	fp	double infinity (void)
infinityf	fp	float infinityf (void)
initgroups	int	int initgroups (const char *, gid_t)
initstate	int	char *initstate (unsigned int, char *, size_t)
insque	int	void insque (void *, void *)
iruserok	int	int iruserok (long unsigned int, int, const char *, const char *)
iruserok_sa	int	int iruserok_sa (const void *, int, int, const char *, const char *)
isalnum	int	int isalnum (int)
isalnum_l	int	int isalnum_l (int, locale_t)
isalpha	int	int isalpha (int)
isalpha_l	int	int isalpha_l (int, locale_t)
isascii	int	int isascii (int)
isascii_l	int	int isascii_l (int, locale_t)
isatty	int	int isatty (int)
isblank	int	int isblank (int)
isblank_l	int	int isblank_l (int, locale_t)
iscntrl	int	int iscntrl (int)
iscntrl_l	int	int iscntrl_l (int, locale_t)
isdigit	int	int isdigit (int)
isdigit_l	int	int isdigit_l (int, locale_t)
isgraph	int	int isgraph (int)
isgraph_l	int	int isgraph_l (int, locale_t)
isinf	fp	int isinf (double)
isinff	fp	int isinff (float)
isinfl	fp	int isinfl (long double)
islower	int	int islower (int)
islower_l	int	int islower_l (int, locale_t)
isnan	fp	int isnan (double)
isnanf	fp	int isnanf (float)
isnanl	fp	int isnanl (long double)
isprint	int	int isprint (int)
isprint_l	int	int isprint_l (int, locale_t)
ispunct	int	int ispunct (int)
ispunct_l	int	int ispunct_l (int, locale_t)
issetugid	int	int issetugid (void)
isspace	int	int isspace (int)
isspace_l	int	int isspace_l (int, locale_t)
isupper	int	int isupper (int)
isupper_l	int	int isupper_l (int, locale_t)
iswalnum	int	int iswalnum (wint_t)
iswalnum_l	int	int iswalnum_l (wint_t, locale_t)
iswalpha	int	int iswalpha (wint_t)
iswalpha_l	int	int iswalpha_l (wint_t, locale_t)
iswblank	int	int iswblank (wint_t)
iswblank_l	int	int iswblank_l (wint_t, locale_t)
iswcntrl	int	int iswcntrl (wint_t)
iswcntrl_l	int	int iswcntrl_l (wint_t, locale_t)
iswctype	int	int iswctype (wint_t, wctype_t)
iswctype_l	int	int iswctype_l (wint_t, wctype_t, locale_t)
iswdigit	int	int iswdigit (wint_t)
iswdigit_l	int	int iswdigit_l (wint_t, locale_t)
iswgraph	int	int iswgraph (wint_t)
iswgraph_l	int	int iswgraph_l (wint_t, locale_t)
iswlower	int	int iswlower (wint_t)
iswlower_l	int	int iswlower_l (wint_t, locale_t)
iswprint	int	int iswprint (wint_t)
iswprint_l	int	int iswprint_l (wint_t, locale_t)
iswpunct	int	int iswpunct (wint_t)
iswpunct_l	int	int iswpunct_l (wint_t, locale_t)
iswspace	int	int iswspace (wint_t)
iswspace_l	int	int iswspace_l (wint_t, locale_t)
iswupper	int	int iswupper (wint_t)
iswupper_l	int	int iswupper_l (wint_t, locale_t)
iswxdigit	int	int iswxdigit (wint_t)
iswxdigit_l	int	int iswxdigit_l (wint_t, locale_t)
isxdigit	int	int isxdigit (int)
isxdigit_l	int	int isxdigit_l (int, locale_t)
j0	fp	double j0 (double)
j0f	fp	float j0f (float)
j1	fp	double j1 (double)
j1f	fp	float j1f (float)
jn	fp	double jn (int, double)
jnf	fp	float jnf (int, float)
jrand48	int	long int jrand48 (short unsigned int *)
kill	int	int kill (pid_t, int)
killpg	int	int killpg (pid_t, int)
l64a	int	char *l64a (long int)
labs	int	long int labs (long int)
lchown	int	int lchown (const char *, uid_t, gid_t)
lcong48	int	void lcong48 (short unsigned int *)
ldexp	fp	double ldexp (double, int)
ldexpf	fp	float ldexpf (float, int)
ldexpl	fp	long double ldexpl (long double, int)
ldiv	aggr	ldiv_t ldiv (long int, long int)
lfind	int	void *lfind (const void *, const void *, size_t *, size_t, int (*) (const void *, const void *))
lgamma	fp	double lgamma (double)
lgamma_r	fp	double lgamma_r (double, int *)
lgammaf	fp	float lgammaf (float)
lgammaf_r	fp	float lgammaf_r (float, int *)
lgammal	fp	long double lgammal (long double)
lgammal_r	unlisted	-
lgetxattr	int	ssize_t lgetxattr (const char *, const char *, void *, size_t)
link	int	int link (const char *, const char *)
linkat	int	int linkat (int, const char *, int, const char *, int)
lio_listio	int	int lio_listio (int, struct aiocb *const *, int, struct sigevent *)
listen	int	int listen (int, int)
listxattr	int	ssize_t listxattr (const char *, char *, size_t)
llabs	int	long long int llabs (long long int)
lldiv	aggr	lldiv_t lldiv (long long int, long long int)
llistxattr	int	ssize_t llistxattr (const char *, char *, size_t)
llrint	fp	long long int llrint (double)
llrintf	fp	long long int llrintf (float)
llrintl	fp	long long int llrintl (long double)
llround	fp	long long int llround (double)
llroundf	fp	long long int llroundf (float)
llroundl	fp	long long int llroundl (long double)
localeconv	int	struct lconv *localeconv (void)
localtime	int	struct tm *localtime (const time_t *)
localtime_r	int	struct tm *localtime_r (const time_t *, struct tm *)
lockf	int	int lockf (int, int, off_t)
log	fp	double log (double)
log10	fp	double log10 (double)
log10f	fp	float log10f (float)
log10l	fp	long double log10l (long double)
log1p	fp	double log1p (double)
log1pf	fp	float log1pf (float)
log1pl	fp	long double log1pl (long double)
log2	fp	double log2 (double)
log2f	fp	float log2f (float)
log2l	fp	long double log2l (long double)
logb	fp	double logb (double)
logbf	fp	float logbf (float)
logbl	fp	long double logbl (long double)
logf	fp	float logf (float)
login	int	void login (const struct utmp *)
login_tty	int	int login_tty (int)
logl	fp	long double logl (long double)
logout	int	int logout (const char *)
logwtmp	int	void logwtmp (const char *, const char *, const char *)
longjmp	int	void longjmp (long int *, int)
lrand48	int	long int lrand48 (void)
lremovexattr	int	int lremovexattr (const char *, const char *)
lrint	fp	long int lrint (double)
lrintf	fp	long int lrintf (float)
lrintl	fp	long int lrintl (long double)
lround	fp	long int lround (double)
lroundf	fp	long int lroundf (float)
lroundl	fp	long int lroundl (long double)
lsearch	int	void *lsearch (const void *, void *, size_t *, size_t, int (*) (const void *, const void *))
lseek	int	off_t lseek (int, off_t, int)
lsetxattr	int	int lsetxattr (const char *, const char *, const void *, size_t, int)
lstat	int	int lstat (const char *, struct stat *)
lutimes	int	int lutimes (const char *, const struct timeval *)
madvise	int	int madvise (void *, size_t, int)
makecontext	int	void makecontext (ucontext_t *, void (*) (void), int, ...)
mallinfo	aggr	struct mallinfo mallinfo (void)
malloc	int	void *malloc (size_t)
malloc_stats	int	void malloc_stats (void)
malloc_trim	int	int malloc_trim (size_t)
malloc_usable_size	int	size_t malloc_usable_size (void *)
mallopt	int	int mallopt (int, int)
mblen	int	int mblen (const char *, size_t)
mbrtoc16	unlisted	-
mbrtoc32	unlisted	-
mbrlen	int	size_t mbrlen (const char *, size_t, mbstate_t *)
mbrtowc	int	size_t mbrtowc (wchar_t *, const char *, size_t, mbstate_t *)
mbsinit	int	int mbsinit (const mbstate_t *)
mbsnrtowcs	int	size_t mbsnrtowcs (wchar_t *, const char **, size_t, size_t, mbstate_t *)
mbsrtowcs	int	size_t mbsrtowcs (wchar_t *, const char **, size_t, mbstate_t *)
mbstowcs	int	size_t mbstowcs (wchar_t *, const char *, size_t)
mbtowc	int	int mbtowc (wchar_t *, const char *, size_t)
memalign	int	void *memalign (size_t, size_t)
memccpy	int	void *memccpy (void *, const void *, int, size_t)
memchr	int	void *memchr (const void *, int, size_t)
memcmp	int	int memcmp (const void *, const void *, size_t)
memcpy	int	void *memcpy (void *, const void *, size_t)
memmem	int	void *memmem (const void *, size_t, const void *, size_t)
memmove	int	void *memmove (void *, const void *, size_t)
mempcpy	int	void *mempcpy (void *, const void *, size_t)
memrchr	int	void *memrchr (const void *, int, size_t)
memset	int	void *memset (void *, int, size_t)
mkdir	int	int mkdir (const char *, mode_t)
mkdirat	int	int mkdirat (int, const char *, mode_t)
mkdtemp	int	char *mkdtemp (char *)
mkfifo	int	int mkfifo (const char *, mode_t)
mkfifoat	int	int mkfifoat (int, const char *, mode_t)
mknod	int	int mknod (const char *, mode_t, dev_t)
mknodat	int	int mknodat (int, const char *, mode_t, dev_t)
mkostemp	int	int mkostemp (char *, int)
mkostemps	int	int mkostemps (char *, int, int)
mkstemp	int	int mkstemp (char *)
mkstemps	int	int mkstemps (char *, int)
mktemp	int	char *mktemp (char *)
mktime	int	time_t mktime (struct tm *)
mlock	int	int mlock (const void *, size_t)
mmap	int	void *mmap (void *, size_t, int, int, int, off_t)
modf	fp	double modf (double, double *)
modff	fp	float modff (float, float *)
modfl	fp	long double modfl (long double, long double *)
mount	int	int mount (const char *, const char *, unsigned int)
mprotect	int	int mprotect (void *, size_t, int)
mq_close	int	int mq_close (mqd_t)
mq_getattr	int	int mq_getattr (mqd_t, struct mq_attr *)
mq_notify	int	int mq_notify (mqd_t, const struct sigevent *)
mq_receive	int	ssize_t mq_receive (mqd_t, char *, size_t, unsigned int *)
mq_send	int	int mq_send (mqd_t, const char *, size_t, unsigned int)
mq_setattr	int	int mq_setattr (mqd_t, const struct mq_attr *, struct mq_attr *)
mq_timedreceive	int	ssize_t mq_timedreceive (mqd_t, char *, size_t, unsigned int *, const struct timespec *)
mq_timedsend	int	int mq_timedsend (mqd_t, const char *, size_t, unsigned int, const struct timespec *)
mq_unlink	int	int mq_unlink (const char *)
mrand48	int	long int mrand48 (void)
msgctl	int	int msgctl (int, int, struct msqid_ds *)
msgget	int	int msgget (key_t, int)
msgrcv	int	ssize_t msgrcv (int, void *, size_t, long int, int)
msgsnd	int	int msgsnd (int, const void *, size_t, int)
msync	int	int msync (void *, size_t, int)
mtx_destroy	unlisted	-
mtx_init	unlisted	-
mtx_lock	unlisted	-
mtx_timedlock	unlisted	-
mtx_trylock	unlisted	-
mtx_unlock	unlisted	-
munlock	int	int munlock (const void *, size_t)
munmap	int	int munmap (void *, size_t)
nan	fp	double nan (const char *)
nanf	fp	float nanf (const char *)
nanl	fp	long double nanl (const char *)
nanosleep	int	int nanosleep (const struct timespec *, struct timespec *)
nearbyint	fp	double nearbyint (double)
nearbyintf	fp	float nearbyintf (float)
nearbyintl	fp	long double nearbyintl (long double)
newlocale	int	locale_t newlocale (int, const char *, locale_t)
nextafter	fp	double nextafter (double, double)
nextafterf	fp	float nextafterf (float, float)
nextafterl	fp	long double nextafterl (long double, long double)
nexttoward	fp	double nexttoward (double, long double)
nexttowardf	fp	float nexttowardf (float, long double)
nexttowardl	fp	long double nexttowardl (long double, long double)
nftw	int	int nftw (const char *, int (*) (const char *, const struct stat *, int, struct FTW *), int, int)
nice	int	int nice (int)
nl_langinfo	int	char *nl_langinfo (nl_item)
nl_langinfo_l	int	char *nl_langinfo_l (nl_item, locale_t)
nrand48	int	long int nrand48 (short unsigned int *)
ntohl	int	uint32_t ntohl (uint32_t)
ntohs	int	uint16_t ntohs (uint16_t)
on_exit	int	int on_exit (void (*) (int, void *), void *)
open_memstream	int	FILE *open_memstream (char **, size_t *)
open_wmemstream	int	__FILE *open_wmemstream (wchar_t **, size_t *)
opendir	int	DIR *opendir (const char *)
openlog	int	void openlog (const char *, int, int)
openpty	unlisted	-
pathconf	int	long int pathconf (const char *, int)
pause	int	int pause (void)
pclose	int	int pclose (FILE *)
perror	int	void perror (const char *)
pipe	int	int pipe (int *)
pipe2	int	int pipe2 (int *, int)
poll	int	int poll (struct pollfd *, nfds_t, int)
popen	int	FILE *popen (const char *, const char *)
posix_close	int	int posix_close (int, int)
posix_fadvise	int	int posix_fadvise (int, off_t, off_t, int)
posix_fallocate	int	int posix_fallocate (int, off_t, off_t)
posix_getdents	int	ssize_t posix_getdents (int, void *, size_t, int)
posix_madvise	int	int posix_madvise (void *, size_t, int)
posix_memalign	int	int posix_memalign (void **, size_t, size_t)
posix_openpt	int	int posix_openpt (int)
posix_spawn	int	int posix_spawn (pid_t *, const char *, const posix_spawn_file_actions_t *, const posix_spawnattr_t *, char *const *, char *const *)
posix_spawn_file_actions_addchdir	int	int posix_spawn_file_actions_addchdir (posix_spawn_file_actions_t *, const char *)
posix_spawn_file_actions_addchdir_np	int	int posix_spawn_file_actions_addchdir_np (posix_spawn_file_actions_t *, const char *)
posix_spawn_file_actions_addclose	int	int posix_spawn_file_actions_addclose (posix_spawn_file_actions_t *, int)
posix_spawn_file_actions_adddup2	int	int posix_spawn_file_actions_adddup2 (posix_spawn_file_actions_t *, int, int)
posix_spawn_file_actions_addfchdir	int	int posix_spawn_file_actions_addfchdir (posix_spawn_file_actions_t *, int)
posix_spawn_file_actions_addfchdir_np	int	int posix_spawn_file_actions_addfchdir_np (posix_spawn_file_actions_t *, int)
posix_spawn_file_actions_addopen	int	int posix_spawn_file_actions_addopen (posix_spawn_file_actions_t *, int, const char *, int, mode_t)
posix_spawn_file_actions_destroy	int	int posix_spawn_file_actions_destroy (posix_spawn_file_actions_t *)
posix_spawn_file_actions_init	int	int posix_spawn_file_actions_init (posix_spawn_file_actions_t *)
posix_spawnattr_destroy	int	int posix_spawnattr_destroy (posix_spawnattr_t *)
posix_spawnattr_getflags	int	int posix_spawnattr_getflags (const posix_spawnattr_t *, short int *)
posix_spawnattr_getpgroup	int	int posix_spawnattr_getpgroup (const posix_spawnattr_t *, pid_t *)
posix_spawnattr_getschedparam	int	int posix_spawnattr_getschedparam (const posix_spawnattr_t *, struct sched_param *)
posix_spawnattr_getschedpolicy	int	int posix_spawnattr_getschedpolicy (const posix_spawnattr_t *, int *)
posix_spawnattr_getsigdefault	int	int posix_spawnattr_getsigdefault (const posix_spawnattr_t *, sigset_t *)
posix_spawnattr_getsigmask	int	int posix_spawnattr_getsigmask (const posix_spawnattr_t *, sigset_t *)
posix_spawnattr_init	int	int posix_spawnattr_init (posix_spawnattr_t *)
posix_spawnattr_setflags	int	int posix_spawnattr_setflags (posix_spawnattr_t *, short int)
posix_spawnattr_setpgroup	int	int posix_spawnattr_setpgroup (posix_spawnattr_t *, pid_t)
posix_spawnattr_setschedparam	int	int posix_spawnattr_setschedparam (posix_spawnattr_t *, const struct sched_param *)
posix_spawnattr_setschedpolicy	int	int posix_spawnattr_setschedpolicy (posix_spawnattr_t *, int)
posix_spawnattr_setsigdefault	int	int posix_spawnattr_setsigdefault (posix_spawnattr_t *, const sigset_t *)
posix_spawnattr_setsigmask	int	int posix_spawnattr_setsigmask (posix_spawnattr_t *, const sigset_t *)
posix_spawnp	int	int posix_spawnp (pid_t *, const char *, const posix_spawn_file_actions_t *, const posix_spawnattr_t *, char *const *, char *const *)
pow	fp	double pow (double, double)
pow10	fp	double pow10 (double)
pow10f	fp	float pow10f (float)
pow10l	fp	float pow10l (float)
powf	fp	float powf (float, float)
powl	fp	long double powl (long double, long double)
ppoll	int	int ppoll (struct pollfd *, nfds_t, const struct timespec *, const sigset_t *)
pread	int	ssize_t pread (int, void *, size_t, off_t)
pselect	int	int pselect (int, fd_set *, fd_set *, fd_set *, const struct timespec *, const sigset_t *)
psiginfo	int	void psiginfo (const siginfo_t *, const char *)
psignal	int	void psignal (int, const char *)
pthread_atfork	int	int pthread_atfork (void (*) (void), void (*) (void), void (*) (void))
pthread_attr_destroy	int	int pthread_attr_destroy (pthread_attr_t *)
pthread_attr_getdetachstate	int	int pthread_attr_getdetachstate (const pthread_attr_t *, int *)
pthread_attr_getguardsize	int	int pthread_attr_getguardsize (const pthread_attr_t *, size_t *)
pthread_attr_getinheritsched	int	int pthread_attr_getinheritsched (const pthread_attr_t *, int *)
pthread_attr_getschedparam	int	int pthread_attr_getschedparam (const pthread_attr_t *, struct sched_param *)
pthread_attr_getschedpolicy	int	int pthread_attr_getschedpolicy (const pthread_attr_t *, int *)
pthread_attr_getscope	int	int pthread_attr_getscope (const pthread_attr_t *, int *)
pthread_attr_getstack	int	int pthread_attr_getstack (const pthread_attr_t *, void **, size_t *)
pthread_attr_getstackaddr	unlisted	-
pthread_attr_getstacksize	int	int pthread_attr_getstacksize (const pthread_attr_t *, size_t *)
pthread_attr_init	int	int pthread_attr_init (pthread_attr_t *)
pthread_attr_setdetachstate	int	int pthread_attr_setdetachstate (pthread_attr_t *, int)
pthread_attr_setguardsize	int	int pthread_attr_setguardsize (pthread_attr_t *, size_t)
pthread_attr_setinheritsched	int	int pthread_attr_setinheritsched (pthread_attr_t *, int)
pthread_attr_setschedparam	int	int pthread_attr_setschedparam (pthread_attr_t *, const struct sched_param *)
pthread_attr_setschedpolicy	int	int pthread_attr_setschedpolicy (pthread_attr_t *, int)
pthread_attr_setscope	int	int pthread_attr_setscope (pthread_attr_t *, int)
pthread_attr_setstack	int	int pthread_attr_setstack (pthread_attr_t *, void *, size_t)
pthread_attr_setstackaddr	unlisted	-
pthread_attr_setstacksize	int	int pthread_attr_setstacksize (pthread_attr_t *, size_t)
pthread_barrier_destroy	int	int pthread_barrier_destroy (pthread_barrier_t *)
pthread_barrier_init	int	int pthread_barrier_init (pthread_barrier_t *, const pthread_barrierattr_t *, unsigned int)
pthread_barrier_wait	int	int pthread_barrier_wait (pthread_barrier_t *)
pthread_barrierattr_destroy	int	int pthread_barrierattr_destroy (pthread_barrierattr_t *)
pthread_barrierattr_getpshared	int	int pthread_barrierattr_getpshared (const pthread_barrierattr_t *, int *)
pthread_barrierattr_init	int	int pthread_barrierattr_init (pthread_barrierattr_t *)
pthread_barrierattr_setpshared	int	int pthread_barrierattr_setpshared (pthread_barrierattr_t *, int)
pthread_cancel	int	int pthread_cancel (pthread_t)
pthread_cond_broadcast	int	int pthread_cond_broadcast (pthread_cond_t *)
pthread_cond_clockwait	int	int pthread_cond_clockwait (pthread_cond_t *, pthread_mutex_t *, clockid_t, const struct timespec *)
pthread_cond_destroy	int	int pthread_cond_destroy (pthread_cond_t *)
pthread_cond_init	int	int pthread_cond_init (pthread_cond_t *, const pthread_condattr_t *)
pthread_cond_signal	int	int pthread_cond_signal (pthread_cond_t *)
pthread_cond_timedwait	int	int pthread_cond_timedwait (pthread_cond_t *, pthread_mutex_t *, const struct timespec *)
pthread_cond_wait	int	int pthread_cond_wait (pthread_cond_t *, pthread_mutex_t *)
pthread_condattr_destroy	int	int pthread_condattr_destroy (pthread_condattr_t *)
pthread_condattr_getclock	int	int pthread_condattr_getclock (const pthread_condattr_t *, clockid_t *)
pthread_condattr_getpshared	int	int pthread_condattr_getpshared (const pthread_condattr_t *, int *)
pthread_condattr_init	int	int pthread_condattr_init (pthread_condattr_t *)
pthread_condattr_setclock	int	int pthread_condattr_setclock (pthread_condattr_t *, clockid_t)
pthread_condattr_setpshared	int	int pthread_condattr_setpshared (pthread_condattr_t *, int)
pthread_continue	int	int pthread_continue (pthread_t)
pthread_create	int	int pthread_create (pthread_t *, const pthread_attr_t *, void *(*) (void *), void *)
pthread_detach	int	int pthread_detach (pthread_t)
pthread_equal	int	int pthread_equal (pthread_t, pthread_t)
pthread_exit	int	void pthread_exit (void *)
pthread_getaffinity_np	int	int pthread_getaffinity_np (pthread_t, size_t, cpu_set_t *)
pthread_getattr_np	int	int pthread_getattr_np (pthread_t, pthread_attr_t *)
pthread_getconcurrency	int	int pthread_getconcurrency (void)
pthread_getcpuclockid	int	int pthread_getcpuclockid (pthread_t, clockid_t *)
pthread_getname_np	int	int pthread_getname_np (pthread_t, char *, size_t)
pthread_getschedparam	int	int pthread_getschedparam (pthread_t, int *, struct sched_param *)
pthread_getsequence_np	unlisted	-
pthread_getspecific	int	void *pthread_getspecific (pthread_key_t)
pthread_join	int	int pthread_join (pthread_t, void **)
pthread_key_create	int	int pthread_key_create (pthread_key_t *, void (*) (void *))
pthread_key_delete	int	int pthread_key_delete (pthread_key_t)
pthread_kill	int	int pthread_kill (pthread_t, int)
pthread_mutex_clocklock	int	int pthread_mutex_clocklock (pthread_mutex_t *, clockid_t, const struct timespec *)
pthread_mutex_destroy	int	int pthread_mutex_destroy (pthread_mutex_t *)
pthread_mutex_getprioceiling	int	int pthread_mutex_getprioceiling (const pthread_mutex_t *, int *)
pthread_mutex_init	int	int pthread_mutex_init (pthread_mutex_t *, const pthread_mutexattr_t *)
pthread_mutex_lock	int	int pthread_mutex_lock (pthread_mutex_t *)
pthread_mutex_setprioceiling	int	int pthread_mutex_setprioceiling (pthread_mutex_t *, int, int *)
pthread_mutex_timedlock	int	int pthread_mutex_timedlock (pthread_mutex_t *, const struct timespec *)
pthread_mutex_trylock	int	int pthread_mutex_trylock (pthread_mutex_t *)
pthread_mutex_unlock	int	int pthread_mutex_unlock (pthread_mutex_t *)
pthread_mutexattr_destroy	int	int pthread_mutexattr_destroy (pthread_mutexattr_t *)
pthread_mutexattr_getprioceiling	int	int pthread_mutexattr_getprioceiling (const pthread_mutexattr_t *, int *)
pthread_mutexattr_getprotocol	int	int pthread_mutexattr_getprotocol (const pthread_mutexattr_t *, int *)
pthread_mutexattr_getpshared	int	int pthread_mutexattr_getpshared (const pthread_mutexattr_t *, int *)
pthread_mutexattr_gettype	int	int pthread_mutexattr_gettype (const pthread_mutexattr_t *, int *)
pthread_mutexattr_init	int	int pthread_mutexattr_init (pthread_mutexattr_t *)
pthread_mutexattr_setprioceiling	int	int pthread_mutexattr_setprioceiling (pthread_mutexattr_t *, int)
pthread_mutexattr_setprotocol	int	int pthread_mutexattr_setprotocol (pthread_mutexattr_t *, int)
pthread_mutexattr_setpshared	int	int pthread_mutexattr_setpshared (pthread_mutexattr_t *, int)
pthread_mutexattr_settype	int	int pthread_mutexattr_settype (pthread_mutexattr_t *, int)
pthread_once	int	int pthread_once (pthread_once_t *, void (*) (void))
pthread_rwlock_clockrdlock	int	int pthread_rwlock_clockrdlock (pthread_rwlock_t *, clockid_t, const struct timespec *)
pthread_rwlock_clockwrlock	int	int pthread_rwlock_clockwrlock (pthread_rwlock_t *, clockid_t, const struct timespec *)
pthread_rwlock_destroy	int	int pthread_rwlock_destroy (pthread_rwlock_t *)
pthread_rwlock_init	int	int pthread_rwlock_init (pthread_rwlock_t *, const pthread_rwlockattr_t *)
pthread_rwlock_rdlock	int	int pthread_rwlock_rdlock (pthread_rwlock_t *)
pthread_rwlock_timedrdlock	int	int pthread_rwlock_timedrdlock (pthread_rwlock_t *, const struct timespec *)
pthread_rwlock_timedwrlock	int	int pthread_rwlock_timedwrlock (pthread_rwlock_t *, const struct timespec *)
pthread_rwlock_tryrdlock	int	int pthread_rwlock_tryrdlock (pthread_rwlock_t *)
pthread_rwlock_trywrlock	int	int pthread_rwlock_trywrlock (pthread_rwlock_t *)
pthread_rwlock_unlock	int	int pthread_rwlock_unlock (pthread_rwlock_t *)
pthread_rwlock_wrlock	int	int pthread_rwlock_wrlock (pthread_rwlock_t *)
pthread_rwlockattr_destroy	int	int pthread_rwlockattr_destroy (pthread_rwlockattr_t *)
pthread_rwlockattr_getpshared	int	int pthread_rwlockattr_getpshared (const pthread_rwlockattr_t *, int *)
pthread_rwlockattr_init	int	int pthread_rwlockattr_init (pthread_rwlockattr_t *)
pthread_rwlockattr_setpshared	int	int pthread_rwlockattr_setpshared (pthread_rwlockattr_t *, int)
pthread_self	int	pthread_t pthread_self (void)
pthread_setaffinity_np	int	int pthread_setaffinity_np (pthread_t, size_t, const cpu_set_t *)
pthread_setcancelstate	int	int pthread_setcancelstate (int, int *)
pthread_setcanceltype	int	int pthread_setcanceltype (int, int *)
pthread_setconcurrency	int	int pthread_setconcurrency (int)
pthread_setname_np	int	int pthread_setname_np (pthread_t, const char *)
pthread_setschedparam	int	int pthread_setschedparam (pthread_t, int, const struct sched_param *)
