acl_equiv_mode	sv2ms	SIGFE	acl_equiv_mode
acl_error	sv2ms	NOSIGFE	acl_error
acl_extended_fd	sv2ms	SIGFE	acl_extended_fd
acl_extended_file	sv2ms	SIGFE	acl_extended_file
acl_extended_file_nofollow	sv2ms	SIGFE	acl_extended_file_nofollow
acl_free	sv2ms	SIGFE	acl_free
acl_from_mode	sv2ms	NOSIGFE	acl_from_mode
acl_from_text	sv2ms	SIGFE	acl_from_text
acl_get_entry	sv2ms	NOSIGFE	acl_get_entry
acl_get_fd	sv2ms	SIGFE	acl_get_fd
acl_get_file	sv2ms	SIGFE	acl_get_file
acl_get_perm	sv2ms	NOSIGFE	acl_get_perm
acl_get_permset	sv2ms	NOSIGFE	acl_get_permset
acl_get_qualifier	sv2ms	SIGFE	acl_get_qualifier
acl_get_tag_type	sv2ms	NOSIGFE	acl_get_tag_type
acl_init	sv2ms	SIGFE	acl_init
acl_set_fd	sv2ms	SIGFE	acl_set_fd
acl_set_file	sv2ms	SIGFE	acl_set_file
acl_set_permset	sv2ms	NOSIGFE	acl_set_permset
acl_set_qualifier	sv2ms	NOSIGFE	acl_set_qualifier
acl_set_tag_type	sv2ms	NOSIGFE	acl_set_tag_type
acl_size	sv2ms	NOSIGFE	acl_size
acl_to_any_text	sv2ms	SIGFE	acl_to_any_text
acl_to_text	sv2ms	SIGFE	acl_to_text
acl_valid	sv2ms	NOSIGFE	acl_valid
aclcheck	sv2ms	NOSIGFE	aclcheck
aclfrommode	sv2ms	SIGFE	aclfrommode
aclfrompbits	sv2ms	SIGFE	aclfrompbits
aclfromtext	sv2ms	SIGFE	aclfromtext
aclsort	sv2ms	SIGFE	aclsort
acltomode	sv2ms	SIGFE	acltomode
acltopbits	sv2ms	SIGFE	acltopbits
acltotext	sv2ms	SIGFE	acltotext
acos	sv2ms	NOSIGFE	acos
acosf	sv2ms	NOSIGFE	acosf
acosh	sv2ms	NOSIGFE	acosh
acoshf	sv2ms	NOSIGFE	acoshf
acoshl	sv2ms	NOSIGFE	acoshl
acosl	sv2ms	NOSIGFE	acosl
aio_cancel	sv2ms	SIGFE	aio_cancel
aio_error	sv2ms	NOSIGFE	aio_error
aio_fsync	sv2ms	SIGFE	aio_fsync
aio_read	sv2ms	SIGFE	aio_read
aio_return	sv2ms	NOSIGFE	aio_return
aio_suspend	sv2ms	SIGFE	aio_suspend
aio_write	sv2ms	SIGFE	aio_write
alarm	sv2ms	SIGFE	alarm
aligned_alloc	sv2ms	SIGFE	aligned_alloc
alphasort	sv2ms	NOSIGFE	alphasort
arc4random	sv2ms	NOSIGFE	arc4random
arc4random_addrandom	sv2ms	NOSIGFE	arc4random_addrandom
arc4random_buf	sv2ms	NOSIGFE	arc4random_buf
arc4random_stir	sv2ms	NOSIGFE	arc4random_stir
arc4random_uniform	sv2ms	NOSIGFE	arc4random_uniform
argz_add	sv2ms	SIGFE	argz_add
argz_add_sep	sv2ms	SIGFE	argz_add_sep
argz_append	sv2ms	SIGFE	argz_append
argz_count	sv2ms	NOSIGFE	argz_count
argz_create	sv2ms	SIGFE	argz_create
argz_create_sep	sv2ms	SIGFE	argz_create_sep
argz_delete	sv2ms	SIGFE	argz_delete
argz_extract	sv2ms	NOSIGFE	argz_extract
argz_insert	sv2ms	SIGFE	argz_insert
argz_next	sv2ms	NOSIGFE	argz_next
argz_replace	sv2ms	SIGFE	argz_replace
argz_stringify	sv2ms	NOSIGFE	argz_stringify
asctime	sv2ms	SIGFE	asctime
asctime_r	sv2ms	SIGFE	asctime_r
asin	sv2ms	NOSIGFE	asin
asinf	sv2ms	NOSIGFE	asinf
asinh	sv2ms	NOSIGFE	asinh
asinhf	sv2ms	NOSIGFE	asinhf
asinhl	sv2ms	NOSIGFE	asinhl
asinl	sv2ms	NOSIGFE	asinl
asnprintf	variadic	SIGFE	asnprintf
asprintf	variadic	SIGFE	asprintf
at_quick_exit	sv2ms	SIGFE	at_quick_exit
atan	sv2ms	NOSIGFE	atan
atan2	sv2ms	NOSIGFE	atan2
atan2f	sv2ms	NOSIGFE	atan2f
atan2l	sv2ms	NOSIGFE	atan2l
atanf	sv2ms	NOSIGFE	atanf
atanh	sv2ms	NOSIGFE	atanh
atanhf	sv2ms	NOSIGFE	atanhf
