cygwin_umount	func	SIGFE	-
cygwin_winpid_to_pid	func	SIGFE	-
daemon	func	SIGFE	-
dbm_clearerr	func	SIGFE	-
dbm_close	func	SIGFE	-
dbm_delete	func	SIGFE	-
dbm_dirfno	func	SIGFE	-
dbm_error	func	SIGFE	-
dbm_fetch	func	SIGFE	-
dbm_firstkey	func	SIGFE	-
dbm_nextkey	func	SIGFE	-
dbm_open	func	SIGFE	-
dbm_store	func	SIGFE	-
difftime	func	NOSIGFE	-
dirfd	func	SIGFE	-
dirname	func	NOSIGFE	-
div	func	NOSIGFE	-
dladdr	func	SIGFE	-
dlclose	func	SIGFE	-
dlerror	func	NOSIGFE	-
dlfork	func	NOSIGFE	-
dll_crt0__FP11per_process	func	NOSIGFE	-
dll_dllcrt0	func	NOSIGFE	-
dll_entry	func	NOSIGFE	-
dlopen	func	SIGFE	-
dlsym	func	SIGFE	-
dn_comp	func	SIGFE	__dn_comp
dn_expand	func	SIGFE	__dn_expand
dn_skipname	func	SIGFE	__dn_skipname
dprintf	func	SIGFE	-
drand48	func	NOSIGFE	-
drem	func	NOSIGFE	remainder
dremf	func	NOSIGFE	remainderf
dreml	func	NOSIGFE	remainderl
dup	func	SIGFE	-
dup2	func	SIGFE	-
dup3	func	SIGFE	-
duplocale	func	SIGFE	-
eaccess	func	SIGFE	euidaccess
ecvt	func	SIGFE	-
ecvtbuf	func	SIGFE	-
ecvtf	func	SIGFE	-
endgrent	func	NOSIGFE	-
endhostent	func	NOSIGFE	-
endmntent	func	NOSIGFE	-
endprotoent	func	SIGFE	cygwin_endprotoent
endpwent	func	NOSIGFE	-
endservent	func	SIGFE	cygwin_endservent
endusershell	func	SIGFE	-
endutent	func	SIGFE	-
endutxent	func	SIGFE	-
envz_add	func	SIGFE	-
envz_entry	func	NOSIGFE	-
envz_get	func	NOSIGFE	-
envz_merge	func	SIGFE	-
envz_remove	func	SIGFE	-
envz_strip	func	SIGFE	-
erand48	func	NOSIGFE	-
erf	func	NOSIGFE	-
erfc	func	NOSIGFE	-
erfcf	func	NOSIGFE	-
erfcl	func	NOSIGFE	-
erff	func	NOSIGFE	-
erfl	func	NOSIGFE	-
err	func	SIGFE	-
error	func	SIGFE	-
error_at_line	func	SIGFE	-
errx	func	SIGFE	-
euidaccess	func	SIGFE	-
execl	func	SIGFE	-
execle	func	SIGFE	-
execlp	func	SIGFE	-
execv	func	SIGFE	-
execve	func	SIGFE	-
execvp	func	SIGFE	-
execvpe	func	SIGFE	-
exit	func	SIGFE	cygwin_exit
exp	func	NOSIGFE	-
exp10	func	NOSIGFE	-
exp10f	func	NOSIGFE	-
exp10l	func	NOSIGFE	-
exp2	func	NOSIGFE	-
exp2f	func	NOSIGFE	-
exp2l	func	NOSIGFE	-
expf	func	NOSIGFE	-
expl	func	NOSIGFE	-
explicit_bzero	func	NOSIGFE	-
expm1	func	NOSIGFE	-
expm1f	func	NOSIGFE	-
expm1l	func	NOSIGFE	-
fabs	func	NOSIGFE	-
fabsf	func	NOSIGFE	-
fabsl	func	NOSIGFE	-
faccessat	func	SIGFE	-
facl	func	SIGFE	-
fallocate	func	SIGFE	-
fchdir	func	SIGFE	-
fchmod	func	SIGFE	-
fchmodat	func	SIGFE	-
