libm.so.6	round	GLIBC_2.2.5	131	2
libc.so.6	freeifaddrs	GLIBC_2.3	130	2
libm.so.6	ceil	GLIBC_2.2.5	130	2
libm.so.6	log2	GLIBC_2.2.5	130	2
libpthread.so.0	sem_wait	GLIBC_2.2.5	130	2
libm.so.6	floor	GLIBC_2.2.5	129	2
libc.so.6	if_nametoindex	GLIBC_2.2.5	127	2
libc.so.6	optarg	GLIBC_2.2.5	126	2
libc.so.6	sigismember	GLIBC_2.2.5	126	3
libc.so.6	initgroups	GLIBC_2.2.5	125	2
libc.so.6	toupper	GLIBC_2.2.5	125	2
libm.so.6	sqrtf	GLIBC_2.2.5	125	2
libc.so.6	__ctype_get_mb_cur_max	GLIBC_2.2.5	124	4
libc.so.6	sbrk	GLIBC_2.2.5	124	2
libm.so.6	frexp	GLIBC_2.2.5	124	2
libc.so.6	sched_getaffinity	GLIBC_2.3.4	123	2
libpthread.so.0	pread64	GLIBC_2.2.5	123	1
libc.so.6	epoll_create1	GLIBC_2.9	122	4
libc.so.6	fsync	GLIBC_2.2.5	122	2
libpthread.so.0	pthread_rwlock_rdlock	GLIBC_2.2.5	122	2
libpthread.so.0	sendto	GLIBC_2.2.5	122	2
libc.so.6	accept	GLIBC_2.2.5	121	2
libc.so.6	gethostbyname	GLIBC_2.2.5	121	2
libc.so.6	inet_ntoa	GLIBC_2.2.5	121	2
libc.so.6	__xpg_strerror_r	GLIBC_2.3.4	120	2
libc.so.6	raise	GLIBC_2.2.5	120	2
libc.so.6	setpgid	GLIBC_2.2.5	120	2
libc.so.6	strchrnul	GLIBC_2.2.5	120	2
libc.so.6	rewinddir	GLIBC_2.2.5	119	2
libpthread.so.0	pthread_detach	GLIBC_2.2.5	118	2
libpthread.so.0	sem_destroy	GLIBC_2.2.5	118	2
libc.so.6	fdatasync	GLIBC_2.2.5	117	2
libc.so.6	seteuid	GLIBC_2.2.5	117	2
libc.so.6	localeconv	GLIBC_2.2.5	116	2
libpthread.so.0	pthread_rwlock_wrlock	GLIBC_2.2.5	116	2
libc.so.6	__sigsetjmp	GLIBC_2.2.5	115	3
libc.so.6	mbstowcs	GLIBC_2.2.5	115	2
libc.so.6	optind	GLIBC_2.2.5	114	2
libc.so.6	secure_getenv	GLIBC_2.17	114	2
libc.so.6	getrlimit64	GLIBC_2.2.5	113	3
libc.so.6	vfork	GLIBC_2.2.5	113	2
libpthread.so.0	pthread_kill	GLIBC_2.2.5	113	2
libc.so.6	glob	GLIBC_2.27	112	3
libc.so.6	nanosleep	GLIBC_2.2.5	112	2
libc.so.6	accept4	GLIBC_2.10	110	2
libc.so.6	globfree	GLIBC_2.2.5	110	3
libpthread.so.0	recvfrom	GLIBC_2.2.5	110	2
libc.so.6	isalpha	GLIBC_2.2.5	109	2
libc.so.6	chroot	GLIBC_2.2.5	108	2
libc.so.6	isxdigit	GLIBC_2.2.5	107	2
libc.so.6	memrchr	GLIBC_2.2.5	107	2
libc.so.6	regerror	GLIBC_2.2.5	107	2
libc.so.6	execlp	GLIBC_2.2.5	106	2
libc.so.6	setitimer	GLIBC_2.2.5	106	2
libc.so.6	endmntent	GLIBC_2.2.5	104	2
libc.so.6	gettext	GLIBC_2.2.5	104	4
libc.so.6	inotify_add_watch	GLIBC_2.4	104	4
libc.so.6	setpriority	GLIBC_2.2.5	104	2
libc.so.6	srandom	GLIBC_2.2.5	104	2
libc.so.6	backtrace	GLIBC_2.2.5	103	4
libc.so.6	basename	GLIBC_2.2.5	103	2
libc.so.6	sigaltstack	GLIBC_2.2.5	103	3
libpthread.so.0	pread	GLIBC_2.2.5	103	2
libc.so.6	setmntent	GLIBC_2.2.5	102	2
libc.so.6	vfprintf	GLIBC_2.2.5	102	2
libc.so.6	__isoc99_fscanf	GLIBC_2.7	101	4
libc.so.6	endpwent	GLIBC_2.2.5	101	2
libc.so.6	mkfifo	GLIBC_2.2.5	101	2
libc.so.6	sendto	GLIBC_2.2.5	101	2
libc.so.6	wcslen	GLIBC_2.2.5	101	2
libpthread.so.0	pthread_getattr_np	GLIBC_2.2.5	101	2
libc.so.6	shmat	GLIBC_2.2.5	100	2
libm.so.6	sinh	GLIBC_2.2.5	100	2
libm.so.6	cosh	GLIBC_2.2.5	99	2
libm.so.6	tanh	GLIBC_2.2.5	99	2
libpthread.so.0	msync	GLIBC_2.2.5	99	2
libpthread.so.0	pthread_cancel	GLIBC_2.2.5	99	2
libc.so.6	__register_atfork	GLIBC_2.3.2	98	4
libc.so.6	shmdt	GLIBC_2.2.5	98	2
libpthread.so.0	pthread_rwlock_init	GLIBC_2.2.5	98	2
libc.so.6	difftime	GLIBC_2.2.5	97	2
libpthread.so.0	pthread_attr_getstack	GLIBC_2.2.5	97	2
libc.so.6	shmctl	GLIBC_2.2.5	96	2
libc.so.6	strcasestr	GLIBC_2.2.5	96	2
libc.so.6	wait	GLIBC_2.2.5	96	2
libc.so.6	mbrtowc	GLIBC_2.2.5	95	2
libc.so.6	strptime	GLIBC_2.2.5	95	2
libc.so.6	__vsprintf_chk	GLIBC_2.3.4	94	2
libc.so.6	recvfrom	GLIBC_2.2.5	94	2
libc.so.6	setrlimit64	GLIBC_2.2.5	94	3
libc.so.6	utimensat	GLIBC_2.6	94	2
libm.so.6	hypot	GLIBC_2.2.5	94	2
libpthread.so.0	pwrite64	GLIBC_2.2.5	93	1
libc.so.6	recvmsg	GLIBC_2.2.5	92	2
libc.so.6	wait4	GLIBC_2.2.5	92	2
libpthread.so.0	pthread_rwlock_destroy	GLIBC_2.2.5	92	2
libpthread.so.0	pthread_setname_np	GLIBC_2.12	92	2
libc.so.6	__sched_cpucount	GLIBC_2.6	91	4
libc.so.6	__xmknod	GLIBC_2.2.5	91	3
libc.so.6	asctime	GLIBC_2.2.5	91	2
libc.so.6	fdopendir	GLIBC_2.4	91	2
libc.so.6	fwrite_unlocked	GLIBC_2.2.5	91	2
libc.so.6	shmget	GLIBC_2.2.5	91	2
libc.so.6	clock	GLIBC_2.2.5	90	2
libc.so.6	setreuid	GLIBC_2.2.5	89	2
libc.so.6	__fread_chk	GLIBC_2.7	88	3
libc.so.6	__overflow	GLIBC_2.2.5	88	4
libc.so.6	futimens	GLIBC_2.6	88	2
libc.so.6	memmem	GLIBC_2.2.5	88	2
libc.so.6	readv	GLIBC_2.2.5	88	2
libc.so.6	utimes	GLIBC_2.2.5	88	2
libc.so.6	fchdir	GLIBC_2.2.5	87	2
libc.so.6	isprint	GLIBC_2.2.5	87	2
libc.so.6	mkstemp64	GLIBC_2.2.5	87	1
libc.so.6	setresuid	GLIBC_2.2.5	86	4
libc.so.6	sync	GLIBC_2.2.5	86	2
libc.so.6	__fsetlocking	GLIBC_2.2.5	85	2
libc.so.6	fputs_unlocked	GLIBC_2.2.5	85	2
libc.so.6	if_indextoname	GLIBC_2.2.5	85	2
libc.so.6	ptrace	GLIBC_2.2.5	84	4
libc.so.6	setegid	GLIBC_2.2.5	84	2
libc.so.6	eventfd	GLIBC_2.7	83	4
